Fund Holdings as of,"Sep 17, 2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"NOC","NORTHROP GRUMMAN CORP","Industrials","Equity","460,989.45","0.13","460,989.45","629.00","732.89","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"LITE","LUMENTUM HOLDINGS","Information Technology","Equity","458,694.08","0.13","458,694.08","367.00","1,249.84","United States","NASDAQ","CAD","0.71","USD"
"ABNB","AIRBNB CLASS A","Consumer Discretionary","Equity","458,586.12","0.13","458,586.12","1,976.00","232.08","United States","NASDAQ","CAD","0.71","USD"
"MCO","MOODYS CORP","Financials","Equity","457,373.99","0.13","457,373.99","708.00","646.00","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ECL","ECOLAB","Materials","Equity","455,222.31","0.13","455,222.31","1,198.00","379.98","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"HLT","HILTON WORLDWIDE HOLDINGS","Consumer Discretionary","Equity","454,883.64","0.13","454,883.64","1,075.00","423.14","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"KKR","KKR AND CO INC","Financials","Equity","448,943.03","0.13","448,943.03","3,269.00","137.33","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CTAS","CINTAS","Industrials","Equity","445,217.82","0.13","445,217.82","1,608.00","276.87","United States","NASDAQ","CAD","0.71","USD"
"HCA","HCA HEALTHCARE","Health Care","Equity","440,456.37","0.12","440,456.37","734.00","600.07","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"FDX","FEDEX CORP","Industrials","Equity","439,370.18","0.12","439,370.18","1,027.00","427.82","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"SPG","SIMON PROPERTY GROUP REIT INC","Real Estate","Equity","438,696.34","0.12","438,696.34","1,534.00","285.98","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"AEP","AMERICAN ELECTRIC POWER INC","Utilities","Equity","438,187.42","0.12","438,187.42","2,576.00","170.10","United States","NASDAQ","CAD","0.71","USD"
"HON","HONEYWELL INTERNATIONAL INC","Industrials","Equity","434,077.28","0.12","434,077.28","1,503.00","288.81","United States","NASDAQ","CAD","0.71","USD"
"BSX","BOSTON SCIENTIFIC CORP","Health Care","Equity","429,363.10","0.12","429,363.10","7,049.00","60.91","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"DLR","DIGITAL REALTY TRUST REIT","Real Estate","Equity","425,230.16","0.12","425,230.16","1,650.00","257.71","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"MNST","MONSTER BEVERAGE","Consumer Staples","Equity","421,957.01","0.12","421,957.01","6,778.00","62.25","United States","NASDAQ","CAD","0.71","USD"
"APD","AIR PRODUCTS AND CHEMICALS","Materials","Equity","420,591.01","0.12","420,591.01","1,051.00","400.18","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ALL","ALLSTATE CORP","Financials","Equity","418,012.92","0.12","418,012.92","1,185.00","352.75","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"URI","UNITED RENTALS","Industrials","Equity","417,852.20","0.12","417,852.20","298.00","1,402.18","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"AON","AON PLC CLASS A","Financials","Equity","416,140.68","0.12","416,140.68","1,005.00","414.07","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"RCL","ROYAL CARIBBEAN GROUP","Consumer Discretionary","Equity","412,521.94","0.12","412,521.94","1,181.00","349.30","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"PCAR","PACCAR INC","Industrials","Equity","409,214.89","0.12","409,214.89","2,493.00","164.14","United States","NASDAQ","CAD","0.71","USD"
"KMI","KINDER MORGAN","Energy","Equity","407,788.60","0.11","407,788.60","9,312.00","43.79","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"AJG","ARTHUR J GALLAGHER","Financials","Equity","407,203.60","0.11","407,203.60","1,206.00","337.65","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"TRGP","TARGA RESOURCES","Energy","Equity","402,700.29","0.11","402,700.29","1,010.00","398.71","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"TEL","TE CONNECTIVITY PLC","Information Technology","Equity","401,655.92","0.11","401,655.92","1,390.00","288.96","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"TFC","TRUIST FINANCIAL","Financials","Equity","401,437.45","0.11","401,437.45","5,924.00","67.76","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"NUE","NUCOR","Materials","Equity","401,246.78","0.11","401,246.78","1,082.00","370.84","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"COR","CENCORA","Health Care","Equity","399,434.06","0.11","399,434.06","923.00","432.75","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"TDG","TRANSDIGM GROUP","Industrials","Equity","398,814.77","0.11","398,814.77","265.00","1,504.95","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"OKE","ONEOK","Energy","Equity","389,451.49","0.11","389,451.49","2,987.00","130.38","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"APO","APOLLO GLOBAL MANAGEMENT","Financials","Equity","386,824.63","0.11","386,824.63","2,195.00","176.23","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"COHR","COHERENT","Information Technology","Equity","385,822.30","0.11","385,822.30","932.00","413.97","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CRH","CRH PUBLIC LIMITED PLC","Materials","Equity","384,646.09","0.11","384,646.09","3,172.00","121.26","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"NXPI","NXP SEMICONDUCTORS NV","Information Technology","Equity","383,224.37","0.11","383,224.37","1,202.00","318.82","United States","NASDAQ","CAD","0.71","USD"
"MPWR","MONOLITHIC POWER SYSTEMS INC","Information Technology","Equity","381,149.10","0.11","381,149.10","233.00","1,635.82","United States","NASDAQ","CAD","0.71","USD"
"KEYS","KEYSIGHT TECHNOLOGIES","Information Technology","Equity","378,271.94","0.11","378,271.94","816.00","463.57","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"FAST","FASTENAL","Industrials","Equity","376,326.06","0.11","376,326.06","5,471.00","68.79","United States","NASDAQ","CAD","0.71","USD"
"D","DOMINION ENERGY","Utilities","Equity","374,963.10","0.11","374,963.10","4,170.00","89.92","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"BKR","BAKER HUGHES CLASS A","Energy","Equity","373,262.86","0.11","373,262.86","4,718.00","79.11","United States","NASDAQ","CAD","0.71","USD"
"DVN","DEVON ENERGY","Energy","Equity","371,579.57","0.10","371,579.57","5,453.00","68.14","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"MRNA","MODERNA","Health Care","Equity","368,990.21","0.10","368,990.21","1,669.00","221.08","United States","NASDAQ","CAD","0.71","USD"
"TER","TERADYNE","Information Technology","Equity","365,983.81","0.10","365,983.81","741.00","493.90","United States","NASDAQ","CAD","0.71","USD"
"FIX","COMFORT SYSTEMS USA","Industrials","Equity","361,032.74","0.10","361,032.74","164.00","2,201.40","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CTVA","CORTEVA","Materials","Equity","358,972.53","0.10","358,972.53","3,148.00","114.03","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"SRE","SEMPRA","Utilities","Equity","358,271.27","0.10","358,271.27","3,117.00","114.94","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"AME","AMETEK INC","Industrials","Equity","357,227.52","0.10","357,227.52","1,090.00","327.73","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"GWW","WW GRAINGER INC","Industrials","Equity","356,721.79","0.10","356,721.79","202.00","1,765.94","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"F","FORD MOTOR CO","Consumer Discretionary","Equity","355,737.79","0.10","355,737.79","18,688.00","19.04","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CAH","CARDINAL HEALTH","Health Care","Equity","353,925.75","0.10","353,925.75","1,118.00","316.57","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"HONA","HONEYWELL AEROSPACE INC","Industrials","Equity","353,439.64","0.10","353,439.64","1,512.00","233.75","United States","NASDAQ","CAD","0.71","USD"
"AFL","AFLAC","Financials","Equity","352,910.72","0.10","352,910.72","2,164.00","163.08","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"O","REALTY INCOME REIT","Real Estate","Equity","352,430.04","0.10","352,430.04","4,396.00","80.17","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CAD","CAD CASH","Cash and/or Derivatives","Cash","352,298.40","0.10","352,298.40","352,298.00","100.00","Canada","-","CAD","1.00","CAD"
"MET","METLIFE","Financials","Equity","351,561.45","0.10","351,561.45","2,582.00","136.16","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"DAL","DELTA AIR LINES","Industrials","Equity","346,726.78","0.10","346,726.78","3,121.00","111.09","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"EW","EDWARDS LIFESCIENCES","Health Care","Equity","339,434.87","0.10","339,434.87","2,750.00","123.43","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"PSA","PUBLIC STORAGE REIT","Real Estate","Equity","335,264.41","0.09","335,264.41","797.00","420.66","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"STT","STATE STREET","Financials","Equity","334,914.52","0.09","334,914.52","1,308.00","256.05","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"BDX","BECTON DICKINSON","Health Care","Equity","331,315.40","0.09","331,315.40","1,306.00","253.69","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"EBAY","EBAY","Consumer Discretionary","Equity","330,184.76","0.09","330,184.76","2,091.00","157.91","United States","NASDAQ","CAD","0.71","USD"
"FITB","FIFTH THIRD BANCORP","Financials","Equity","323,281.90","0.09","323,281.90","4,339.00","74.51","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CIEN","CIENA","Information Technology","Equity","323,076.61","0.09","323,076.61","671.00","481.48","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"AMP","AMERIPRISE FINANCE INC","Financials","Equity","320,562.19","0.09","320,562.19","420.00","763.24","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ETR","ENTERGY CORP","Utilities","Equity","316,732.01","0.09","316,732.01","2,192.00","144.49","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"HUM","HUMANA","Health Care","Equity","309,777.93","0.09","309,777.93","576.00","537.81","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"VMRK","VIVMARK RESIDENTIAL","Real Estate","Equity","309,068.18","0.09","309,068.18","3,507.00","88.13","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"WAB","WESTINGHOUSE AIR BRAKE TECHNOLOGIE","Industrials","Equity","308,857.50","0.09","308,857.50","792.00","389.97","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CVNA","CARVANA CLASS A","Consumer Discretionary","Equity","308,215.58","0.09","308,215.58","3,347.00","92.09","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"PYPL","PAYPAL HOLDINGS","Financials","Equity","307,284.80","0.09","307,284.80","4,150.00","74.04","United States","NASDAQ","CAD","0.71","USD"
"LHX","L3HARRIS TECHNOLOGIES","Industrials","Equity","307,218.26","0.09","307,218.26","877.00","350.30","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"AZO","AUTOZONE","Consumer Discretionary","Equity","306,320.95","0.09","306,320.95","77.00","3,978.17","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"XEL","XCEL ENERGY INC","Utilities","Equity","302,253.93","0.09","302,253.93","2,935.00","102.98","United States","NASDAQ","CAD","0.71","USD"
"ADSK","AUTODESK","Information Technology","Equity","302,131.23","0.09","302,131.23","988.00","305.80","United States","NASDAQ","CAD","0.71","USD"
"VST","VISTRA","Utilities","Equity","301,386.08","0.08","301,386.08","1,501.00","200.79","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ROK","ROCKWELL AUTOMATION INC","Industrials","Equity","298,228.54","0.08","298,228.54","520.00","573.51","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"A","AGILENT TECHNOLOGIES INC","Health Care","Equity","295,635.00","0.08","295,635.00","1,352.00","218.66","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"GRMN","GARMIN","Consumer Discretionary","Equity","295,000.60","0.08","295,000.60","766.00","385.12","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"RSG","REPUBLIC SERVICES INC","Industrials","Equity","293,345.77","0.08","293,345.77","958.00","306.20","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"IQV","IQVIA HOLDINGS","Health Care","Equity","292,814.20","0.08","292,814.20","777.00","376.85","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"EXC","EXELON CORP","Utilities","Equity","292,645.81","0.08","292,645.81","4,907.00","59.64","United States","NASDAQ","CAD","0.71","USD"
"NKE","NIKE CLASS B","Consumer Discretionary","Equity","289,720.45","0.08","289,720.45","5,697.00","50.85","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CMG","CHIPOTLE MEXICAN GRILL","Consumer Discretionary","Equity","287,961.67","0.08","287,961.67","6,144.00","46.87","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"KDP","KEURIG DR PEPPER INC","Consumer Staples","Equity","284,901.97","0.08","284,901.97","6,481.00","43.96","United States","NASDAQ","CAD","0.71","USD"
"ADM","ARCHER DANIELS MIDLAND","Consumer Staples","Equity","284,115.52","0.08","284,115.52","2,306.00","123.21","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CARR","CARRIER GLOBAL","Industrials","Equity","283,446.41","0.08","283,446.41","3,726.00","76.07","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"WAT","WATERS CORP","Health Care","Equity","283,084.13","0.08","283,084.13","471.00","601.02","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"OXY","OCCIDENTAL PETROLEUM CORP","Energy","Equity","281,865.33","0.08","281,865.33","3,399.00","82.93","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"VTR","VENTAS REIT","Real Estate","Equity","277,124.16","0.08","277,124.16","2,259.00","122.67","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"XYZ","BLOCK CLASS A","Financials","Equity","275,408.52","0.08","275,408.52","2,575.00","106.95","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"FERG","FERGUSON ENTERPRISES INC","Industrials","Equity","271,205.65","0.08","271,205.65","905.00","299.67","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"NDAQ","NASDAQ INC","Financials","Equity","268,831.09","0.08","268,831.09","2,105.00","127.71","United States","NASDAQ","CAD","0.71","USD"
"WDAY","WORKDAY CLASS A","Information Technology","Equity","267,852.78","0.08","267,852.78","961.00","278.72","United States","NASDAQ","CAD","0.71","USD"
"CBRE","CBRE GROUP CLASS A","Real Estate","Equity","265,788.93","0.07","265,788.93","1,364.00","194.86","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"IBKR","INTERACTIVE BROKERS GROUP INC CLAS","Financials","Equity","264,407.54","0.07","264,407.54","2,139.00","123.61","United States","NASDAQ","CAD","0.71","USD"
"MSCI","MSCI","Financials","Equity","263,601.06","0.07","263,601.06","343.00","768.51","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"PRU","PRUDENTIAL FINANCIAL INC","Financials","Equity","263,578.59","0.07","263,578.59","1,598.00","164.94","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"VEEV","VEEVA SYSTEMS CLASS A","Health Care","Equity","263,021.38","0.07","263,021.38","713.00","368.89","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"IDXX","IDEXX LABORATORIES","Health Care","Equity","262,812.04","0.07","262,812.04","371.00","708.38","United States","NASDAQ","CAD","0.71","USD"
"ED","CONSOLIDATED EDISON","Utilities","Equity","260,595.35","0.07","260,595.35","1,740.00","149.77","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"AIG","AMERICAN INTERNATIONAL GROUP","Financials","Equity","259,967.19","0.07","259,967.19","2,456.00","105.85","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"FLEX","FLEX LTD","Information Technology","Equity","259,369.88","0.07","259,369.88","1,701.00","152.48","United States","NASDAQ","CAD","0.71","USD"
"COIN","COINBASE GLOBAL INC CLASS A","Financials","Equity","258,652.50","0.07","258,652.50","1,063.00","243.32","United States","NASDAQ","CAD","0.71","USD"
"MCHP","MICROCHIP TECHNOLOGY INC","Information Technology","Equity","256,842.86","0.07","256,842.86","2,593.00","99.05","United States","NASDAQ","CAD","0.71","USD"
"NTAP","NETAPP INC","Information Technology","Equity","251,185.01","0.07","251,185.01","912.00","275.42","United States","NASDAQ","CAD","0.71","USD"
"YUM","YUM BRANDS","Consumer Discretionary","Equity","251,003.83","0.07","251,003.83","1,322.00","189.87","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"PAYX","PAYCHEX","Industrials","Equity","249,486.73","0.07","249,486.73","1,531.00","162.96","United States","NASDAQ","CAD","0.71","USD"
"ROP","ROPER TECHNOLOGIES","Information Technology","Equity","248,975.09","0.07","248,975.09","475.00","524.15","United States","NASDAQ","CAD","0.71","USD"
"DHI","D R HORTON","Consumer Discretionary","Equity","247,195.19","0.07","247,195.19","1,259.00","196.34","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"FANG","DIAMONDBACK ENERGY","Energy","Equity","247,078.77","0.07","247,078.77","897.00","275.45","United States","NASDAQ","CAD","0.71","USD"
"SYY","SYSCO","Consumer Staples","Equity","244,862.26","0.07","244,862.26","2,213.00","110.65","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"HIG","HARTFORD INSURANCE GROUP","Financials","Equity","241,708.71","0.07","241,708.71","1,298.00","186.21","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"AXON","AXON ENTERPRISE","Industrials","Equity","241,663.64","0.07","241,663.64","381.00","634.28","United States","NASDAQ","CAD","0.71","USD"
"TTWO","TAKE TWO INTERACTIVE SOFTWARE","Communication","Equity","241,558.60","0.07","241,558.60","820.00","294.58","United States","NASDAQ","CAD","0.71","USD"
"PEG","PUBLIC SERVICE ENTERPRISE GROUP","Utilities","Equity","232,802.64","0.07","232,802.64","2,345.00","99.28","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"IRM","IRON MOUNTAIN INC","Real Estate","Equity","228,007.92","0.06","228,007.92","1,430.00","159.45","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"KVUE","KENVUE","Consumer Staples","Equity","227,594.23","0.06","227,594.23","9,106.00","24.99","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"KR","KROGER","Consumer Staples","Equity","226,694.59","0.06","226,694.59","2,668.00","84.97","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"UAL","UNITED AIRLINES HOLDINGS","Industrials","Equity","225,675.48","0.06","225,675.48","1,499.00","150.55","United States","NASDAQ","CAD","0.71","USD"
"STLD","STEEL DYNAMICS INC","Materials","Equity","223,053.21","0.06","223,053.21","650.00","343.16","United States","NASDAQ","CAD","0.71","USD"
"DXCM","DEXCOM INC","Health Care","Equity","220,509.05","0.06","220,509.05","1,793.00","122.98","United States","NASDAQ","CAD","0.71","USD"
"WEC","WEC ENERGY GROUP","Utilities","Equity","220,453.32","0.06","220,453.32","1,505.00","146.48","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ACGL","ARCH CAPITAL GROUP","Financials","Equity","220,456.61","0.06","220,456.61","1,630.00","135.25","United States","NASDAQ","CAD","0.71","USD"
"RMD","RESMED","Health Care","Equity","220,440.95","0.06","220,440.95","690.00","319.48","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"MTB","M&T BANK","Financials","Equity","220,352.50","0.06","220,352.50","696.00","316.60","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"NTRS","NORTHERN TRUST","Financials","Equity","218,274.83","0.06","218,274.83","882.00","247.48","United States","NASDAQ","CAD","0.71","USD"
"BIIB","BIOGEN","Health Care","Equity","217,525.74","0.06","217,525.74","710.00","306.37","United States","NASDAQ","CAD","0.71","USD"
"EME","EMCOR GROUP","Industrials","Equity","216,235.65","0.06","216,235.65","212.00","1,019.97","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"EXPE","EXPEDIA GROUP","Consumer Discretionary","Equity","215,310.35","0.06","215,310.35","541.00","397.98","United States","NASDAQ","CAD","0.71","USD"
"ODFL","OLD DOMINION FREIGHT LINE","Industrials","Equity","213,053.98","0.06","213,053.98","870.00","244.89","United States","NASDAQ","CAD","0.71","USD"
"KMB","KIMBERLY CLARK","Consumer Staples","Equity","210,532.17","0.06","210,532.17","1,533.00","137.33","United States","NASDAQ","CAD","0.71","USD"
"EQT","EQT","Energy","Equity","210,139.33","0.06","210,139.33","2,984.00","70.42","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CNC","CENTENE CORP","Health Care","Equity","209,284.20","0.06","209,284.20","2,230.00","93.85","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"HPQ","HP INC","Information Technology","Equity","208,015.70","0.06","208,015.70","4,291.00","48.48","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"HBAN","HUNTINGTON BANCSHARES INC","Financials","Equity","207,357.81","0.06","207,357.81","9,336.00","22.21","United States","NASDAQ","CAD","0.71","USD"
"CCI","CROWN CASTLE INC","Real Estate","Equity","207,304.27","0.06","207,304.27","2,010.00","103.14","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ZTS","ZOETIS INC CLASS A","Health Care","Equity","205,484.40","0.06","205,484.40","2,012.00","102.13","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"VMC","VULCAN MATERIALS","Materials","Equity","204,839.99","0.06","204,839.99","599.00","341.97","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"JBL","JABIL","Information Technology","Equity","201,163.41","0.06","201,163.41","486.00","413.91","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"GEHC","GE HEALTHCARE TECHNOLOGIES","Health Care","Equity","197,307.70","0.06","197,307.70","2,189.00","90.14","United States","NASDAQ","CAD","0.71","USD"
"WTW","WILLIS TOWERS WATSON","Financials","Equity","196,604.71","0.06","196,604.71","452.00","434.96","United States","NASDAQ","CAD","0.71","USD"
"AEE","AMEREN","Utilities","Equity","195,164.40","0.06","195,164.40","1,343.00","145.32","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"MLM","MARTIN MARIETTA MATERIALS","Materials","Equity","195,016.68","0.05","195,016.68","282.00","691.54","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"RJF","RAYMOND JAMES","Financials","Equity","191,491.58","0.05","191,491.58","836.00","229.06","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS CLA","Information Technology","Equity","191,358.65","0.05","191,358.65","2,211.00","86.55","United States","NASDAQ","CAD","0.71","USD"
"PCG","PG&E CORP","Utilities","Equity","190,414.31","0.05","190,414.31","10,175.00","18.71","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"MTD","METTLER TOLEDO","Health Care","Equity","189,380.34","0.05","189,380.34","96.00","1,972.70","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"EXR","EXTRA SPACE STORAGE REIT","Real Estate","Equity","188,231.77","0.05","188,231.77","968.00","194.45","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"TDY","TELEDYNE TECHNOLOGIES INC","Information Technology","Equity","187,756.93","0.05","187,756.93","223.00","841.95","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CCL","CARNIVAL CORP LTD","Consumer Discretionary","Equity","186,172.46","0.05","186,172.46","6,004.00","31.01","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"HAL","HALLIBURTON","Energy","Equity","186,100.59","0.05","186,100.59","3,910.00","47.60","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"DG","DOLLAR GENERAL CORP","Consumer Staples","Equity","185,946.04","0.05","185,946.04","1,064.00","174.76","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CFG","CITIZENS FINANCIAL GROUP INC","Financials","Equity","184,834.10","0.05","184,834.10","1,961.00","94.25","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"DGX","QUEST DIAGNOSTICS INC","Health Care","Equity","183,776.95","0.05","183,776.95","531.00","346.09","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ATO","ATMOS ENERGY","Utilities","Equity","183,111.59","0.05","183,111.59","808.00","226.62","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"AWK","AMERICAN WATER WORKS","Utilities","Equity","180,008.27","0.05","180,008.27","931.00","193.35","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CPRT","COPART INC","Industrials","Equity","177,675.80","0.05","177,675.80","4,283.00","41.48","United States","NASDAQ","CAD","0.71","USD"
"DTE","DTE ENERGY","Utilities","Equity","177,514.03","0.05","177,514.03","973.00","182.44","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"LH","LABCORP HOLDINGS","Health Care","Equity","176,492.05","0.05","176,492.05","391.00","451.38","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ES","EVERSOURCE ENERGY","Utilities","Equity","176,292.46","0.05","176,292.46","1,827.00","96.49","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CBOE","CBOE GLOBAL MARKETS","Financials","Equity","174,926.68","0.05","174,926.68","469.00","372.98","United States","Cboe BZX","CAD","0.71","USD"
"WSM","WILLIAMS SONOMA INC","Consumer Discretionary","Equity","174,835.89","0.05","174,835.89","571.00","306.19","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ARES","ARES MANAGEMENT CLASS A","Financials","Equity","174,577.70","0.05","174,577.70","996.00","175.28","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"OTIS","OTIS WORLDWIDE","Industrials","Equity","172,764.88","0.05","172,764.88","1,798.00","96.09","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ON","ON SEMICONDUCTOR CORP","Information Technology","Equity","172,236.61","0.05","172,236.61","1,803.00","95.53","United States","NASDAQ","CAD","0.71","USD"
"PPL","PPL CORP","Utilities","Equity","172,047.38","0.05","172,047.38","3,661.00","46.99","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"IR","INGERSOLL RAND INC","Industrials","Equity","171,419.31","0.05","171,419.31","1,687.00","101.61","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CNP","CENTERPOINT ENERGY","Utilities","Equity","170,856.40","0.05","170,856.40","3,168.00","53.93","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"FISV","FISERV INC","Financials","Equity","170,590.82","0.05","170,590.82","2,474.00","68.95","United States","NASDAQ","CAD","0.71","USD"
"VICI","VICI PPTYS INC","Real Estate","Equity","169,989.84","0.05","169,989.84","5,041.00","33.72","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"LYV","LIVE NATION ENTERTAINMENT","Communication","Equity","169,758.54","0.05","169,758.54","721.00","235.45","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CPAY","CORPAY","Financials","Equity","169,625.47","0.05","169,625.47","300.00","565.41","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CINF","CINCINNATI FINANCIAL","Financials","Equity","168,717.75","0.05","168,717.75","710.00","237.63","United States","NASDAQ","CAD","0.71","USD"
"FFIV","F5","Information Technology","Equity","167,167.35","0.05","167,167.35","275.00","607.88","United States","NASDAQ","CAD","0.71","USD"
"VRSN","VERISIGN","Information Technology","Equity","166,872.58","0.05","166,872.58","395.00","422.46","United States","NASDAQ","CAD","0.71","USD"
